Model,TechNode,Subarray,MemCell,Dataflow,Layer,Latency,Energy,Operations,Mem_Reads,Mem_Writes,L1_Accesses,L2_Accesses,DRAM_Accesses,DRAM_to_Xbar,Xbar_to_ADC,OutputStationary,PE_to_Output,Weight_to_PE,ADC_to_GB,PE_to_Register,Register_to_PE
densenet40,7,256,2,WS,QConv2d_132143669473312,2.8e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669473456,3.1e-05,1e-06,3145728,4722048,3145728,2361024,1574016,472204,0,0,0,3145728,4718592,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669470000,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669473936,3.2e-05,1e-06,3145728,5509056,3145728,2754528,1836352,550905,0,0,0,3145728,5505024,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669474128,1.2e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669474992,3.1e-05,1e-06,3145728,6296064,3145728,3148032,2098688,629606,0,0,0,3145728,6291456,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669475376,1.3e-05,0.0,786432,788736,786432,394368,262912,78873,0,0,0,786432,786432,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669475568,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669476144,1.3e-05,0.0,786432,985920,786432,492960,328640,98592,0,0,0,786432,983040,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669476336,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669476864,1.3e-05,0.0,786432,1183104,786432,591552,394368,118310,0,0,0,786432,1179648,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669477056,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669739840,1.4e-05,0.0,786432,1380288,786432,690144,460096,138028,0,0,0,786432,1376256,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669740032,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669740608,1.4e-05,0.0,786432,1577472,786432,788736,525824,157747,0,0,0,786432,1572864,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669740800,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669741376,1.3e-05,0.0,786432,1774656,786432,887328,591552,177465,0,0,0,786432,1769472,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669741568,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669742432,2.3e-05,0.0,983040,1973280,983040,986640,657760,197328,0,0,0,983040,1966080,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669742912,7e-06,0.0,196608,248640,196608,124320,82880,24864,0,0,0,196608,245760,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669743104,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669743680,8e-06,0.0,196608,298368,196608,149184,99456,29836,0,0,0,196608,294912,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669743872,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669744448,7e-06,0.0,196608,348096,196608,174048,116032,34809,0,0,0,196608,344064,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669744640,4e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669745216,7e-06,0.0,196608,397824,196608,198912,132608,39782,0,0,0,196608,393216,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669745408,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669745936,7e-06,0.0,196608,447552,196608,223776,149184,44755,0,0,0,196608,442368,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669746128,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669746704,7e-06,0.0,196608,497280,196608,248640,165760,49728,0,0,0,196608,491520,0,0,0
densenet40,7,256,2,WS,QConv2d_132143669746896,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,7,256,2,WS,QLinear_132143669747664,3e-06,0.0,640,9768,640,4884,3256,976,0,0,0,640,8448,0,0,0
densenet40,22,128,2,RS,QConv2d_125737517177584,2.8e-05,1e-06,1572864,197256,1572864,98628,65752,19725,0,0,0,0,0,0,1572864,196608
densenet40,22,128,2,RS,QConv2d_125737517179840,3.1e-05,2e-06,3145728,1574016,3145728,787008,524672,157401,0,0,0,0,0,0,3145728,1572864
densenet40,22,128,2,RS,QConv2d_125737517180032,3.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,128,2,RS,QConv2d_125737517180560,3.2e-05,2e-06,3145728,2361024,3145728,1180512,787008,236102,0,0,0,0,0,0,3145728,2359296
densenet40,22,128,2,RS,QConv2d_125737517180752,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,128,2,RS,QConv2d_125737517181328,3.1e-05,2e-06,3145728,3148032,3145728,1574016,1049344,314803,0,0,0,0,0,0,3145728,3145728
densenet40,22,128,2,RS,QConv2d_125737517181520,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,128,2,RS,QConv2d_125737517182096,3.1e-05,2e-06,3145728,3935040,3145728,1967520,1311680,393504,0,0,0,0,0,0,3145728,3932160
densenet40,22,128,2,RS,QConv2d_125737517182288,3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,128,2,RS,QConv2d_125737517178160,3.1e-05,2e-06,3145728,4722048,3145728,2361024,1574016,472204,0,0,0,0,0,0,3145728,4718592
densenet40,22,128,2,RS,QConv2d_125737517178736,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,128,2,RS,QConv2d_125737517182960,3.1e-05,2e-06,3145728,5509056,3145728,2754528,1836352,550905,0,0,0,0,0,0,3145728,5505024
densenet40,22,128,2,RS,QConv2d_125737517183152,1.2e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,128,2,RS,QConv2d_125737517184016,3.1e-05,2e-06,3145728,6296064,3145728,3148032,2098688,629606,0,0,0,0,0,0,3145728,6291456
densenet40,22,128,2,RS,QConv2d_125737517184544,1.3e-05,0.0,786432,788736,786432,394368,262912,78873,0,0,0,0,0,0,786432,786432
densenet40,22,128,2,RS,QConv2d_125737517184736,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,128,2,RS,QConv2d_125737517185312,1.3e-05,0.0,786432,985920,786432,492960,328640,98592,0,0,0,0,0,0,786432,983040
densenet40,22,128,2,RS,QConv2d_125737517185504,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,128,2,RS,QConv2d_125737517186080,1.4e-05,0.0,786432,1183104,786432,591552,394368,118310,0,0,0,0,0,0,786432,1179648
densenet40,22,128,2,RS,QConv2d_125737517186272,6e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,128,2,RS,QConv2d_125737517186848,1.3e-05,0.0,786432,1380288,786432,690144,460096,138028,0,0,0,0,0,0,786432,1376256
densenet40,22,128,2,RS,QConv2d_125737517187040,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,128,2,RS,QConv2d_125737515352624,1.3e-05,0.0,786432,1577472,786432,788736,525824,157747,0,0,0,0,0,0,786432,1572864
densenet40,22,128,2,RS,QConv2d_125737515352816,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,128,2,RS,QConv2d_125737515353392,1.3e-05,0.0,786432,1774656,786432,887328,591552,177465,0,0,0,0,0,0,786432,1769472
densenet40,22,128,2,RS,QConv2d_125737515353584,6e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,128,2,RS,QConv2d_125737515354400,1.5e-05,1e-06,983040,1973280,983040,986640,657760,197328,0,0,0,0,0,0,983040,1966080
densenet40,22,128,2,RS,QConv2d_125737515354928,7e-06,0.0,196608,248640,196608,124320,82880,24864,0,0,0,0,0,0,196608,245760
densenet40,22,128,2,RS,QConv2d_125737515355120,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,128,2,RS,QConv2d_125737515355696,7e-06,0.0,196608,298368,196608,149184,99456,29836,0,0,0,0,0,0,196608,294912
densenet40,22,128,2,RS,QConv2d_125737515355888,4e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,128,2,RS,QConv2d_125737515356416,7e-06,0.0,196608,348096,196608,174048,116032,34809,0,0,0,0,0,0,196608,344064
densenet40,22,128,2,RS,QConv2d_125737515356608,4e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,128,2,RS,QConv2d_125737515357184,7e-06,0.0,196608,397824,196608,198912,132608,39782,0,0,0,0,0,0,196608,393216
densenet40,22,128,2,RS,QConv2d_125737515357376,4e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,128,2,RS,QConv2d_125737515357952,7e-06,0.0,196608,447552,196608,223776,149184,44755,0,0,0,0,0,0,196608,442368
densenet40,22,128,2,RS,QConv2d_125737515358144,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,128,2,RS,QConv2d_125737515358672,7e-06,0.0,196608,497280,196608,248640,165760,49728,0,0,0,0,0,0,196608,491520
densenet40,22,128,2,RS,QConv2d_125737515358864,4e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,128,2,RS,QLinear_125737515359584,7e-06,0.0,640,9768,640,4884,3256,976,0,0,0,0,0,0,640,8448
densenet40,22,256,1,WS,QConv2d_138278170420304,3.2e-05,1e-06,1572864,197256,1572864,98628,65752,19725,0,0,0,1572864,196608,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170411424,3.1e-05,1e-06,3145728,1574016,3145728,787008,524672,157401,0,0,0,3145728,1572864,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170420832,3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170421552,3.1e-05,1e-06,3145728,2361024,3145728,1180512,787008,236102,0,0,0,3145728,2359296,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170421744,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170422320,3.1e-05,1e-06,3145728,3148032,3145728,1574016,1049344,314803,0,0,0,3145728,3145728,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170422512,2e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170423088,3.4e-05,1e-06,3145728,3935040,3145728,1967520,1311680,393504,0,0,0,3145728,3932160,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170423280,3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170423424,3.2e-05,1e-06,3145728,4722048,3145728,2361024,1574016,472204,0,0,0,3145728,4718592,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170419776,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170423952,3.3e-05,1e-06,3145728,5509056,3145728,2754528,1836352,550905,0,0,0,3145728,5505024,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170424144,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170425008,3.1e-05,1e-06,3145728,6296064,3145728,3148032,2098688,629606,0,0,0,3145728,6291456,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170425440,1.4e-05,0.0,786432,788736,786432,394368,262912,78873,0,0,0,786432,786432,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170425632,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170426208,1.3e-05,0.0,786432,985920,786432,492960,328640,98592,0,0,0,786432,983040,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170426400,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170426976,2.6e-05,0.0,786432,1183104,786432,591552,394368,118310,0,0,0,786432,1179648,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170427168,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170689952,1.3e-05,0.0,786432,1380288,786432,690144,460096,138028,0,0,0,786432,1376256,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170690144,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170690720,1.3e-05,0.0,786432,1577472,786432,788736,525824,157747,0,0,0,786432,1572864,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170690912,2.2e-05,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170691488,1.3e-05,0.0,786432,1774656,786432,887328,591552,177465,0,0,0,786432,1769472,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170691680,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170692544,1.5e-05,0.0,983040,1973280,983040,986640,657760,197328,0,0,0,983040,1966080,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170693072,7e-06,0.0,196608,248640,196608,124320,82880,24864,0,0,0,196608,245760,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170693264,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170693840,8e-06,0.0,196608,298368,196608,149184,99456,29836,0,0,0,196608,294912,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170694032,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170694608,7e-06,0.0,196608,348096,196608,174048,116032,34809,0,0,0,196608,344064,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170694800,4e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170695376,7e-06,0.0,196608,397824,196608,198912,132608,39782,0,0,0,196608,393216,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170695568,4e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170696144,7e-06,0.0,196608,447552,196608,223776,149184,44755,0,0,0,196608,442368,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170696336,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170696912,2.1e-05,0.0,196608,497280,196608,248640,165760,49728,0,0,0,196608,491520,0,0,0
densenet40,22,256,1,WS,QConv2d_138278170697104,4e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,256,1,WS,QLinear_138278170697920,8e-06,0.0,640,9768,640,4884,3256,976,0,0,0,640,8448,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128656512,2.6e-05,1e-06,1572864,197256,1572864,98628,65752,19725,0,0,1572864,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648130650272,4.3e-05,1e-06,3145728,1574016,3145728,787008,524672,157401,0,0,3145728,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128428240,3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128657232,3.1e-05,1e-06,3145728,2361024,3145728,1180512,787008,236102,0,0,3145728,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128657424,1.5e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128658000,3.4e-05,1e-06,3145728,3148032,3145728,1574016,1049344,314803,0,0,3145728,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128658192,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128658768,3.3e-05,1e-06,3145728,3935040,3145728,1967520,1311680,393504,0,0,3145728,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128658960,2.6e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128658672,3.3e-05,1e-06,3145728,4722048,3145728,2361024,1574016,472204,0,0,3145728,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128655696,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128659584,3.3e-05,1e-06,3145728,5509056,3145728,2754528,1836352,550905,0,0,3145728,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128659776,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128660640,3.2e-05,1e-06,3145728,6296064,3145728,3148032,2098688,629606,0,0,3145728,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128661168,1.5e-05,0.0,786432,788736,786432,394368,262912,78873,0,0,786432,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128661360,1.9e-05,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128661936,1.4e-05,0.0,786432,985920,786432,492960,328640,98592,0,0,786432,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128662128,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128662704,1.3e-05,0.0,786432,1183104,786432,591552,394368,118310,0,0,786432,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128662896,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128663472,1.4e-05,0.0,786432,1380288,786432,690144,460096,138028,0,0,786432,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128925872,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128926448,1.4e-05,0.0,786432,1577472,786432,788736,525824,157747,0,0,786432,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128926640,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128927216,1.4e-05,0.0,786432,1774656,786432,887328,591552,177465,0,0,786432,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128927408,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128928272,1.6e-05,0.0,983040,1973280,983040,986640,657760,197328,0,0,983040,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128928752,7e-06,0.0,196608,248640,196608,124320,82880,24864,0,0,196608,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128928944,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128929520,7e-06,0.0,196608,298368,196608,149184,99456,29836,0,0,196608,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128929712,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128930288,7e-06,0.0,196608,348096,196608,174048,116032,34809,0,0,196608,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128930480,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128931056,8e-06,0.0,196608,397824,196608,198912,132608,39782,0,0,196608,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128931248,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128931776,8e-06,0.0,196608,447552,196608,223776,149184,44755,0,0,196608,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128931968,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128932544,8e-06,0.0,196608,497280,196608,248640,165760,49728,0,0,196608,0,0,0,0,0
densenet40,45,64,2,OS,QConv2d_139648128932736,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,45,64,2,OS,QLinear_139648128933504,4e-06,0.0,640,9768,640,4884,3256,976,0,0,640,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567527584,2.6e-05,1e-06,1572864,197256,1572864,98628,65752,19725,0,0,1572864,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567527392,3.7e-05,1e-06,3145728,1574016,3145728,787008,524672,157401,0,0,3145728,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567528016,3.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567528880,3.9e-05,1e-06,3145728,2361024,3145728,1180512,787008,236102,0,0,3145728,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567529072,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567529648,3.3e-05,1e-06,3145728,3148032,3145728,1574016,1049344,314803,0,0,3145728,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567529840,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567530416,3.3e-05,1e-06,3145728,3935040,3145728,1967520,1311680,393504,0,0,3145728,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567530608,3.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567526768,3.3e-05,1e-06,3145728,4722048,3145728,2361024,1574016,472204,0,0,3145728,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567527344,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567531280,3.3e-05,1e-06,3145728,5509056,3145728,2754528,1836352,550905,0,0,3145728,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567531472,1.5e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567532288,3.4e-05,1e-06,3145728,6296064,3145728,3148032,2098688,629606,0,0,3145728,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567532816,1.4e-05,0.0,786432,788736,786432,394368,262912,78873,0,0,786432,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567533008,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567533584,1.4e-05,0.0,786432,985920,786432,492960,328640,98592,0,0,786432,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567533776,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567534352,1.4e-05,0.0,786432,1183104,786432,591552,394368,118310,0,0,786432,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567534544,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567797328,1.4e-05,0.0,786432,1380288,786432,690144,460096,138028,0,0,786432,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567797520,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567798096,1.4e-05,0.0,786432,1577472,786432,788736,525824,157747,0,0,786432,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567798288,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567798816,1.4e-05,0.0,786432,1774656,786432,887328,591552,177465,0,0,786432,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567799008,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567799872,1.6e-05,0.0,983040,1973280,983040,986640,657760,197328,0,0,983040,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567800400,8e-06,0.0,196608,248640,196608,124320,82880,24864,0,0,196608,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567800592,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567801168,7e-06,0.0,196608,298368,196608,149184,99456,29836,0,0,196608,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567801360,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567801936,8e-06,0.0,196608,348096,196608,174048,116032,34809,0,0,196608,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567802128,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567802704,7e-06,0.0,196608,397824,196608,198912,132608,39782,0,0,196608,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567802896,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,7,128,2,OS,QConv2d_123849567803472,8e-06,0.0,196608,447552,196608,223776,149184,44755,0,0,196608,0,0,0,0,0
